"Brand","Model","Year","Engine_Size","Fuel_Type","Transmission","Mileage","Doors","Owner_Count","Price","Region","car_age","mileage_per_year","high_mileage_indicator","age_mileage_interaction","mileage_per_engine_size","owner_impact_score","luxury_brand_indicator","engine_size_per_door","transmission_fuel_combo","fuel_type_efficiency_score","brand_mean_price_ratio","model_popularity_score","doors_category","rare_model_indicator","log_price","log_mileage","age_x_mileage","brand_x_region","owner_stability_score","transmission_popularity","fuel_efficiency_per_mile","estimated_original_price","depreciation_rate","region_price_deviation","mileage_variance","Fuel_Type_encoded","Transmission_encoded","Region_encoded","doors_category_encoded","transmission_fuel_combo_encoded","brand_x_region_encoded","cpi_year","inflation_adjustment","price_inflation_adjusted","original_price_inflation_adjusted","outlier_flag"
"Toyota","Camry",2002,4.7,"Petrol","Manual",105943,3,5,7281,"Asia",22,4815.59090909091,0,2330746,22541.0638297872,1,0,1.56666666666667,"Manual-Petrol",8165.243868,0.832794102951218,308,"SUV/Family",0,8.89302349439471,11.5706564926134,2436689,"Toyota-Asia",0.166666666666667,0.33841980332316,1.77227232285828,38644.1015163187,1363.61310940516,0.822340185134138,0.307081159399818,3,1,1,1,7,49,181.8,1.75893839383938,4139.42866077711,67972.5938524797,0
"Audi","A4",2022,2.8,"Petrol","Semi-Automatic",173298,5,5,10034,"North America",2,86649,0,346596,61892.1428571429,1,1,0.56,"Semi-Automatic-Petrol",8165.243868,1.13098762460357,328,"SUV/Family",0,9.2137346050442,12.0627679349562,519894,"Audi-North America",0.166666666666667,0.332429072001808,0.141347895303547,12474.5604252838,813.520141761267,1.13327309677736,3.85106666640993,3,2,3,1,11,3,298.808,1.07016880404808,9376.09091392385,13349.8854113515,0
"Hyundai","Elantra",2004,2.5,"Electric","Manual",298642,4,2,3827,"Asia",20,14932.1,1,5972840,119456.8,0.4,0,0.625,"Manual-Electric",9818.188368,0.438587033588659,330,"Sedan",0,8.2498364854257,12.6070008105926,6271482,"Hyundai-Asia",0.333333333333333,0.33841980332316,0.690349844902114,17567.7661828599,654.322199183804,0.432234018473884,0.948069841206636,1,1,1,2,5,31,191.7,1.66810119979134,2294.22531467438,29304.8118472823,0
"Honda","Accord",2006,3.4,"Hybrid","Manual",61327,4,3,9073,"Oceania",18,3407.05555555556,0,1103886,18037.3529411765,0.6,0,0.85,"Manual-Hybrid",9045.843182,1.0447183079133,340,"Sedan",0,9.11305824916963,11.0239754817217,1165213,"Honda-Oceania",0.25,0.33841980332316,2.80166629377629,36022.5861235754,1418.39926966186,1.02473458312348,0.215182456126005,2,1,4,2,6,28,203.1,1.57447070408666,5762.57149558283,56716.506537008,0
"BMW","X5",2017,1.8,"Petrol","Manual",163677,3,5,7726,"Asia",7,23382.4285714286,0,1145739,90931.6666666667,1,1,0.6,"Manual-Petrol",8165.243868,0.89377033703408,299,"SUV/Family",0,8.95234654322623,12.0056502525717,1309416,"BMW-Asia",0.166666666666667,0.33841980332316,0.399071087417906,13806.7390085906,760.092376073819,0.872599954724125,1.36397499990907,3,1,1,1,7,7,247.805,1.2904299751821,5987.15168477836,17816.6298762012,0
"Volkswagen","Passat",2018,1.6,"Petrol","Automatic",131223,4,1,9975,"Asia",6,21870.5,0,787338,82014.375,0.2,0,0.4,"Automatic-Petrol",8165.243868,1.12000184160389,315,"Sedan",0,9.20783724175806,11.7846534450061,918561,"Volkswagen-Asia",0.5,0.329151124675031,0.435546041880667,16578.0049311341,943.28641873345,1.12660944193284,1.24974285705954,3,0,1,2,3,55,252.767,1.26509789648174,7884.76530372918,20972.7991662417,0
"Honda","Civic",2021,2.9,"Diesel","Semi-Automatic",106349,2,2,11173,"Europe",3,35449.6666666667,0,319047,36672.0689655172,0.4,0,1.45,"Semi-Automatic-Diesel",8192.595142,1.28652459542768,317,"Sports",0,9.32125543254734,11.5744814176693,425396,"Honda-Europe",0.333333333333333,0.332429072001808,0.308128407924553,14936.1272353242,940.781808831047,1.26191551826723,1.77248333321517,0,2,2,3,8,26,280.806,1.1387755247395,9811.41564537566,17008.8961299822,0
"Audi","A4",2008,2.4,"Diesel","Automatic",5844,2,4,10283,"Asia",16,365.25,0,93504,2435,0.8,1,1.2,"Automatic-Diesel",8192.595142,1.15905379148879,328,"Sports",0,9.23824732522919,8.67317077287059,99348,"Audi-Asia",0.2,0.329151124675031,23.7628591390548,35310.9750814215,1472.23382831891,1.16139597908726,0.0229176470572956,0,0,1,3,0,1,211.398,1.51266804794747,6797.92239543429,53413.7837475357,0
"Chevrolet","Equinox",2005,4.8,"Electric","Semi-Automatic",145771,3,2,9484,"Europe",19,7672.15789473684,0,2769649,30368.9583333333,0.4,0,1.6,"Semi-Automatic-Electric",9818.188368,1.0552465155114,306,"SUV/Family",0,9.1573614471853,11.8897921761666,2915420,"Chevrolet-Europe",0.333333333333333,0.332429072001808,1.34688538634072,40488.5826665184,1550.22913332592,1.07115428043018,0.48590333330094,1,2,2,1,9,14,198.1,1.61420999495204,5875.31983425846,65357.0748217362,0
"Audi","A3",2007,2.9,"Diesel","Automatic",139422,4,1,7811,"South America",17,8201.29411764706,0,2370174,48076.5517241379,0.2,1,0.725,"Automatic-Diesel",8192.595142,0.88042100217047,320,"Sedan",0,8.9632882756103,11.8452605840817,2509596,"Audi-South America",0.5,0.329151124675031,1.05756391678141,28841.2157827026,1168.34532126125,0.882200135432324,0.516377777743353,0,0,5,2,0,5,211.445,1.51233181205514,5164.8718473927,43617.488126528,0
"Chevrolet","Impala",2021,2.5,"Hybrid","Semi-Automatic",209436,2,1,9711,"North America",3,69812,0,628308,83774.4,0.2,0,1.25,"Semi-Automatic-Hybrid",9045.843182,1.08050389204251,336,"Sports",0,9.18101454259435,12.2521734824128,837744,"Chevrolet-North America",0.5,0.332429072001808,0.172762474828113,12981.7176749515,817.679418737877,1.0967924100862,3.49059999976729,2,2,3,3,10,15,280.806,1.1387755247395,8527.5805363146,14783.2623573129,0
"Chevrolet","Malibu",2005,2.3,"Petrol","Automatic",151459,2,1,6370,"Europe",19,7971.52631578947,0,2877721,65851.7391304348,0.2,0,1.15,"Automatic-Petrol",8165.243868,0.708764266533909,317,"Sports",0,8.75935474856621,11.9280702402427,3029180,"Chevrolet-Europe",0.5,0.329151124675031,1.07806941793912,27194.4613650066,1041.22306825033,0.719448836602728,0.504863333299676,3,0,2,3,3,14,198.1,1.61420999495204,3946.20279884294,43897.5713427309,0
"Kia","Optima",2009,4.1,"Electric","Automatic",96287,5,4,12474,"Oceania",15,6419.13333333333,0,1444305,23484.6341463415,0.8,0,0.82,"Automatic-Electric",9818.188368,1.4075692458154,319,"SUV/Family",0,9.43140175708607,11.4750885938657,1540592,"Kia-Oceania",0.2,0.329151124675031,1.63121620186287,39836.2604243952,1710.1412765247,1.40885475475391,0.401195833306587,1,0,4,1,1,40,217.347,1.47126484377516,8478.41913220233,58609.6894698845,0
"Ford","Fiesta",2022,2.1,"Electric","Manual",52526,5,2,13749,"South America",2,26263,0,105052,25012.380952381,0.4,0,0.42,"Manual-Electric",9818.188368,1.54941380849239,342,"SUV/Family",0,9.52872137317723,10.869063564085,157578,"Ford-South America",0.333333333333333,0.33841980332316,0.560729598964381,17093.156396973,1114.718798991,1.55285746537691,1.16724444436663,1,1,5,1,5,23,298.808,1.07016880404808,12847.5058775702,18292.5627387554,0
"Toyota","Corolla",2006,2.9,"Diesel","Manual",173496,2,2,5330,"Europe",18,9638.66666666667,0,3122928,59826.2068965517,0.4,0,1.45,"Manual-Diesel",8192.595142,0.60964051211784,310,"Sports",0,8.58110651715989,12.0639098233482,3296424,"Toyota-Europe",0.333333333333333,0.33841980332316,0.8970942437138,21161.7308540347,833.248992317616,0.601987802055344,0.608757894696258,0,1,2,3,4,50,203.1,1.57447070408666,3385.26463919944,33318.5252774444,0
"Hyundai","Tucson",2002,1.7,"Electric","Manual",230187,3,5,3796,"Europe",22,10463.0454545455,1,5064114,135404.117647059,1,0,0.566666666666667,"Manual-Electric",9818.188368,0.435034329632231,316,"SUV/Family",0,8.24170315972982,12.3466473010428,5294301,"Hyundai-Europe",0.166666666666667,0.33841980332316,0.980923211259285,20147.3711517574,710.929180511191,0.428732776097952,0.667208695607693,1,1,2,1,5,32,181.8,1.75893839383938,2158.11992807443,35437.9846537581,0
"Audi","A3",2012,1.7,"Electric","Semi-Automatic",124324,3,5,8913,"North America",12,10360.3333333333,0,1491888,73131.7647058823,1,1,0.566666666666667,"Semi-Automatic-Electric",9818.188368,1.00463351585526,320,"SUV/Family",0,9.09526616413072,11.730646340116,1616212,"Audi-North America",0.166666666666667,0.332429072001808,1.02653633901413,22895.2597656797,1075.55844351383,1.00666365473157,0.63755897431647,1,2,3,1,9,3,231.221,1.38298424451066,6444.75888671722,31663.783529914,0
"Volkswagen","Passat",2010,4.3,"Electric","Manual",169988,2,3,10000,"Oceania",14,12142,0,2379832,39532.0930232558,0.6,0,2.15,"Manual-Electric",9818.188368,1.1228088637633,315,"Sports",0,9.21034037197618,12.0434831253056,2549820,"Volkswagen-Oceania",0.25,0.33841980332316,0.866295450786163,29699.9536593615,1313.33024395743,1.12943302449408,0.755502222171855,1,1,4,3,5,58,220.472,1.45041093653616,6894.59776405285,43077.137602155,0
"Honda","Accord",2009,1.4,"Diesel","Manual",103573,3,5,6128,"Africa",15,6904.86666666667,0,1553595,73980.7142857143,1,0,0.466666666666667,"Manual-Diesel",8192.595142,0.705613776137191,340,"SUV/Family",0,8.72062371142043,11.5480319570802,1657168,"Honda-Africa",0.166666666666667,0.33841980332316,1.26540001614071,19570.0339811363,840.127123821017,0.692116557409971,0.431554166637896,0,1,0,1,4,24,217.347,1.47126484377516,4165.12365256821,28792.702987931,0
"Volkswagen","Passat",2014,3.4,"Diesel","Automatic",206819,5,4,9063,"Africa",10,20681.9,0,2068190,60829.1176470588,0.8,0,0.68,"Automatic-Diesel",8192.595142,1.01760167322868,315,"SUV/Family",0,9.11195547005478,12.2395992936049,2275009,"Volkswagen-Africa",0.2,0.329151124675031,0.435713129439636,20135.3668218133,1006.57880198303,1.02360515009898,1.25344848476492,0,0,0,1,0,54,236.252,1.35353351506019,6695.80760222031,27253.8938313553,0
"Chevrolet","Impala",2000,1.5,"Diesel","Manual",208943,4,4,2000,"Europe",24,8705.95833333333,0,5014632,139295.333333333,0.8,0,0.375,"Manual-Diesel",8192.595142,0.222531951815984,336,"Sedan",0,7.60090245954208,12.2498167664774,5223575,"Chevrolet-Europe",0.2,0.33841980332316,0.98012556252632,12273.1567740385,410.926270961538,0.225886604898816,0.557181333296188,0,1,2,2,4,14,174.6,1.83147193585338,1092.01782503323,22477.9421959802,0
"Hyundai","Sonata",2020,1.9,"Petrol","Semi-Automatic",30074,5,2,11398,"Asia",4,7518.5,0,120296,15828.4210526316,0.4,0,0.38,"Semi-Automatic-Petrol",8165.243868,1.30624902243102,303,"SUV/Family",0,9.34119318039495,10.3114162900823,150370,"Hyundai-Asia",0.333333333333333,0.332429072001808,1.35729975531101,16383.7725380814,997.154507616289,1.28732776131835,0.400986666639934,3,2,1,1,11,31,262.045,1.2203056726898,9340.28273004456,19993.2105682802,0
"Toyota","Corolla",2017,2.5,"Petrol","Automatic",3381,5,3,13132,"Oceania",7,483,0,23667,1352.4,0.6,0,0.5,"Automatic-Petrol",8165.243868,1.50202611728545,310,"SUV/Family",0,9.48280727862148,8.12592680270789,27048,"Toyota-Oceania",0.25,0.329151124675031,19.2746978294482,23467.5248072497,1291.94060090621,1.48317144776562,0.0281749999981216,3,0,4,1,3,52,247.805,1.2904299751821,10176.4530060199,30283.1974546045,0
"Volkswagen","Golf",2008,2,"Petrol","Manual",220044,2,3,4099,"South America",16,13752.75,0,3520704,110022,0.6,0,1,"Manual-Petrol",8165.243868,0.460239353256577,320,"Sports",0,8.31849832050434,12.3015828053372,3740748,"Volkswagen-South America",0.25,0.33841980332316,0.630775765610444,14075.6284020954,586.860494240904,0.462954596740123,0.862917647001296,3,1,5,3,7,59,211.398,1.51266804794747,2709.7815714174,21291.7533386316,0
"Kia","Sportage",2009,2.9,"Petrol","Automatic",223777,4,3,6724,"Asia",15,14918.4666666667,1,3356655,77164.4827586207,0.6,0,0.725,"Automatic-Petrol",8165.243868,0.758737823381653,299,"Sedan",0,8.81343849452851,12.3184052992481,3580432,"Kia-Asia",0.25,0.329151124675031,0.583771171966952,21473.3858500588,921.836615628674,0.759430765669818,0.932404166604506,3,0,1,2,3,37,217.347,1.47126484377516,4570.21727151904,31593.0376780105,0
"Audi","Q5",2006,1.2,"Hybrid","Manual",127033,2,1,5559,"Asia",18,7057.38888888889,0,2286594,105860.833333333,0.2,1,0.6,"Manual-Hybrid",9045.843182,0.626585629377243,333,"Sports",0,8.62317351495347,11.7522021742072,2413627,"Audi-Asia",0.5,0.33841980332316,1.35276123522652,22070.9309226227,869.04899592751,0.627851818316258,0.445729824531688,2,1,1,3,6,1,203.1,1.57447070408666,3530.71034321007,34750.0341495897,0
"Kia","Sportage",2015,2.9,"Electric","Manual",31540,2,4,12869,"Oceania",9,3504.44444444444,0,283860,10875.8620689655,0.8,0,1.45,"Manual-Electric",9818.188368,1.45214114353041,299,"Sports",0,9.46257659749367,10.359011860517,315400,"Kia-Oceania",0.2,0.33841980332316,3.1119456,26589.8149769195,1372.08149769195,1.45346735922143,0.210266666652649,1,1,4,3,5,40,237.761,1.34494303102696,9568.43502149949,35761.786349504,0
"Volkswagen","Golf",2021,4.9,"Hybrid","Automatic",74795,4,3,16304,"Europe",3,24931.6666666667,0,224385,15264.2857142857,0.6,0,1.225,"Automatic-Hybrid",9045.843182,1.83062757147968,320,"Sedan",0,9.69916575546251,11.2225063168086,299180,"Volkswagen-Europe",0.25,0.329151124675031,0.483741396649688,21795.2759728565,1372.81899321412,1.84142760313514,1.24658333325023,2,0,2,2,2,56,280.806,1.1387755247395,14317.1324337425,24819.9268328319,0
"Mercedes","C-Class",2021,1.5,"Electric","Automatic",270383,5,2,9992,"Europe",3,90127.6666666667,1,811149,180255.333333333,0.4,1,0.3,"Automatic-Electric",9818.188368,1.11331392211651,285,"SUV/Family",0,9.20954005180541,12.5075947513521,1081532,"Mercedes-Europe",0.333333333333333,0.329151124675031,0.145246455902096,13357.3600049547,841.340001238685,1.12852947807448,4.50638333303291,1,0,2,1,1,44,280.806,1.1387755247395,8774.33680556641,15211.0346487767,0
"Ford","Fiesta",2008,2.6,"Electric","Automatic",44794,2,5,11704,"Europe",16,2799.625,0,716704,17228.4615384615,1,0,1.3,"Automatic-Electric",9818.188368,1.31895695793111,342,"Sports",0,9.36768594269996,10.7098294808624,761498,"Ford-Europe",0.166666666666667,0.329151124675031,3.72473728004285,40190.5720463831,1675.68070861077,1.32188841186787,0.175662745086328,1,0,2,3,1,20,211.398,1.51266804794747,7737.32215463998,60794.9941632946,0
"Toyota","RAV4",2017,3.9,"Hybrid","Semi-Automatic",157946,5,5,10941,"Europe",7,22563.7142857143,0,1105622,40498.9743589744,1,0,0.78,"Semi-Automatic-Hybrid",9045.843182,1.25142154654433,314,"SUV/Family",0,9.30027247947679,11.9700084814398,1263568,"Toyota-Europe",0.166666666666667,0.332429072001808,0.458150761968674,19552.1008921809,1076.38761152261,1.23571267209897,1.31621666657892,2,2,2,1,10,50,247.805,1.2904299751821,8478.56932217966,25230.6170690548,0
"BMW","X5",2001,4.7,"Electric","Manual",154159,3,2,8016,"Africa",23,6702.5652173913,0,3545657,32799.7872340426,0.4,1,1.56666666666667,"Manual-Electric",9818.188368,0.927318537621691,299,"SUV/Family",0,8.98919482332465,11.9457398163002,3699816,"BMW-Africa",0.333333333333333,0.33841980332316,1.52829119184346,45747.4554858219,1572.14397857591,0.905353512434453,0.428219444415896,1,1,0,1,5,6,177.4,1.80256482525366,4446.99679462122,82462.7541036003,0
"Honda","CR-V",2006,3.1,"Diesel","Semi-Automatic",194340,3,1,5113,"Europe",18,10796.6666666667,0,3498120,62690.3225806452,0.2,0,1.03333333333333,"Semi-Automatic-Diesel",8192.595142,0.588740737171909,298,"SUV/Family",0,8.53954159508,12.1773644813934,3692460,"Honda-Europe",0.5,0.332429072001808,0.800885514424339,20300.1744571631,799.324971429638,0.577479105423822,0.681894736796646,0,2,2,1,8,26,203.1,1.57447070408666,3247.44054413259,31962.0299706516,0
"Toyota","Corolla",2008,1.5,"Diesel","Manual",29852,4,5,7402,"Africa",16,1865.75,0,477632,19901.3333333333,1,0,0.375,"Manual-Diesel",8192.595142,0.846633971988039,310,"Sedan",0,8.9095055129461,10.3040071182513,507484,"Toyota-Africa",0.166666666666667,0.33841980332316,4.66283161183836,25417.8583635789,1059.75637432817,0.836006324730517,0.117066666658862,0,1,0,2,4,48,211.398,1.51266804794747,4893.34061762176,38448.7821938402,0
"Hyundai","Sonata",2008,2.6,"Diesel","Automatic",161537,2,4,7369,"Africa",16,10096.0625,0,2584592,62129.6153846154,0.8,0,1.3,"Automatic-Diesel",8192.595142,0.84451211144887,303,"Sports",0,8.905037290767,11.9924894975721,2746129,"Hyundai-Africa",0.2,0.329151124675031,0.862090182935737,25304.5390814932,1055.03171067607,0.832279195749686,0.633478431330317,0,0,0,3,0,30,211.398,1.51266804794747,4871.52485966695,38277.3677366129,0
"Audi","Q5",2015,1.4,"Electric","Semi-Automatic",243771,5,3,7124,"Europe",9,27085.6666666667,1,2193939,174122.142857143,0.6,1,0.28,"Semi-Automatic-Electric",9818.188368,0.802985433294383,333,"SUV/Family",0,8.87122464440955,12.4039845389952,2437710,"Audi-Europe",0.25,0.332429072001808,0.402746250446097,14719.5463435834,759.554634358336,0.804608086649581,1.62513999989166,1,2,2,1,9,2,237.761,1.34494303102696,5296.87863028692,19796.9512746808,0
"Toyota","Camry",2004,3.6,"Petrol","Manual",64005,2,4,7619,"North America",20,3200.25,0,1280100,17779.1666666667,0.8,0,1.8,"Manual-Petrol",8165.243868,0.871454232987959,308,"Sports",0,8.93840040647301,11.0667164842902,1344105,"Toyota-North America",0.2,0.33841980332316,2.6781326527973,34974.8655728271,1302.66026537272,0.860515021362038,0.20319047617693,3,1,3,3,7,51,191.7,1.66810119979134,4567.4686889219,58341.6152245738,0
"Audi","A4",2016,4,"Hybrid","Automatic",95719,2,1,13485,"South America",8,11964.875,0,765752,23929.75,0.2,1,2,"Automatic-Hybrid",9045.843182,1.51996891745856,328,"Sports",0,9.50933323557383,11.4691720948303,861471,"Audi-South America",0.5,0.329151124675031,0.850457427690958,25912.2075620713,1380.80084023015,1.52304043353026,0.709029629582361,2,0,5,3,2,5,242.637,1.31791523963781,10232.0692518177,34150.093238712,0
"Kia","Optima",2017,4,"Electric","Manual",247267,4,5,10254,"Asia",7,35323.8571428571,1,1730869,61816.75,1,0,1,"Manual-Electric",9818.188368,1.15706389663228,319,"Sedan",0,9.23542315234365,12.4182240034409,1978136,"Kia-Asia",0.166666666666667,0.33841980332316,0.317644351204125,18324.3983683779,1008.79979604724,1.15812062331623,2.06055833319596,1,1,1,2,5,37,247.805,1.2904299751821,7946.18863263232,23646.3529317328,0
"Audi","A4",2007,2.8,"Electric","Manual",14764,5,4,10704,"Africa",17,868.470588235294,0,250988,5272.85714285714,0.8,1,0.56,"Manual-Electric",9818.188368,1.20650702947545,328,"SUV/Family",0,9.27837278236801,9.59994706414989,265752,"Audi-Africa",0.2,0.33841980332316,11.9555804778785,39523.2843090575,1601.07135050319,1.20894510941846,0.054681481477836,1,1,0,1,5,0,211.445,1.51233181205514,7077.8118364475,59772.3201774876,0
"Chevrolet","Malibu",2003,2.1,"Electric","Automatic",150597,3,4,7588,"Oceania",21,7171.28571428571,0,3162537,71712.8571428571,0.8,0,0.7,"Automatic-Electric",9818.188368,0.844286225189843,317,"SUV/Family",0,8.93432333105491,11.9223626738308,3313134,"Chevrolet-Oceania",0.2,0.329151124675031,1.43408297821656,37454.3663431422,1357.56210650646,0.857013778986106,0.456354545424122,1,0,4,1,1,16,185.5,1.72385444743935,4401.76374012978,64565.8759966485,0
"Toyota","Corolla",2005,2.5,"Electric","Automatic",62423,4,3,10351,"Oceania",19,3285.42105263158,0,1186037,24969.2,0.6,0,0.625,"Automatic-Electric",9818.188368,1.18393788760446,310,"Sedan",0,9.24483841238375,11.0416890761886,1248460,"Toyota-Oceania",0.25,0.329151124675031,3.14468823342889,44189.9324315829,1691.94662157915,1.16907612365382,0.208076666652795,1,0,4,2,1,52,198.1,1.61420999495204,6412.42467359862,71331.8306073166,0
"BMW","X5",2011,1.1,"Electric","Manual",29405,3,5,9911,"South America",13,2261.92307692308,0,382265,26731.8181818182,1,1,0.366666666666667,"Manual-Electric",9818.188368,1.14653867594418,299,"SUV/Family",0,9.20140053040671,10.2889200068941,411670,"BMW-South America",0.166666666666667,0.33841980332316,4.67230827533227,27375.1303867677,1247.43788476912,1.11938107057608,0.140023809514475,1,1,5,1,5,11,227.223,1.40731792116115,7042.47409272145,38525.5115874213,0
"Ford","Explorer",2015,4,"Electric","Manual",13533,5,4,14329,"Oceania",9,1503.66666666667,0,121797,3383.25,0.8,0,0.8,"Manual-Electric",9818.188368,1.61477565363935,316,"SUV/Family",0,9.5700407347166,9.51288642607651,135330,"Ford-Oceania",0.2,0.33841980332316,7.24964067636417,29606.4541770362,1527.74541770362,1.61836458079756,0.0902199999939853,1,1,4,1,5,22,237.761,1.34494303102696,10653.9828598233,39818.9942188238,0
"Kia","Sportage",2007,1.9,"Electric","Semi-Automatic",203974,2,5,6020,"North America",17,11998.4705882353,0,3467558,107354.736842105,1,0,0.95,"Semi-Automatic-Electric",9818.188368,0.679298289226287,299,"Sports",0,8.70284253830287,12.2257478137234,3671532,"Kia-North America",0.166666666666667,0.332429072001808,0.866344712655398,22228.1550392868,900.453057738157,0.679918680745435,0.755459259208895,1,2,3,3,9,39,211.445,1.51233181205514,3980.60792744899,33616.3459892073,0
"Audi","A4",2016,3.6,"Diesel","Automatic",279916,3,3,8401,"Oceania",8,34989.5,1,2239328,77754.4444444444,0.6,1,1.2,"Automatic-Diesel",8192.595142,0.946923164669584,328,"SUV/Family",0,9.03610602536485,12.5422448371424,2519244,"Audi-Oceania",0.25,0.329151124675031,0.26340396991337,16143.0074697042,860.223052189356,0.948836683877475,2.07345185171362,0,0,4,1,0,4,242.637,1.31791523963781,6374.46153389102,21275.1155579102,0
